scene	code_index	source	jp_text	en_text	zh_text	original_controls	pc_status	match_kind
SEEN4513	647	pc-safe	目を細め、にっこりと笑う。	She squints a little as she smiles.	安心地笑了。		equal-segment	same-scene-sequence
SEEN4513	663	pc-safe	`ことみ@「ええとね…」	`Kotomi@Um...	`琴美@「那个……」		equal-segment	same-scene-sequence
SEEN4513	665	pc-safe	`ことみ@「ええとね、私ね…」	`Kotomi@Um... I...	`琴美@「那个，我呢……」		anchor	same-scene-sequence
SEEN4513	667	pc-safe	そして、ことみも正直に話した。	And Kotomi tells them everything, too.	然后，琴美也把自己的事情原原本本地说了出来。		equal-segment	same-scene-sequence
SEEN4513	669	pc-safe	両親が立派な科学者だったこと。	How her parents were famous scientists.	父母是出色的科学家的事情。		equal-segment	same-scene-sequence
SEEN4513	671	pc-safe	子供のころ、飛行機事故でいなくなってしまったこと。	And how they had been killed in an airplane accident when she was younger.	自己还是小孩子的时候，他们在飞机事故中丧生的事情。		equal-segment	same-scene-sequence
SEEN4513	673	pc-safe	その時に、とても辛い思いをしたこと。	And how she suffered a lot at the time.	那个时候觉得非常痛苦。		equal-segment	same-scene-sequence
SEEN4513	675	pc-safe	だから今も、大切な人がいなくなってしまうと思うと、自分でもどうしたらいいかわからなくなってしまうこと…	She explains how she becomes disoriented whenever she thinks about losing a loved one...	所以现在又担心会失去重要的人，自己也不知该怎么好……等等等等。		equal-segment	same-scene-sequence
SEEN4513	677	pc-safe	みんな黙って、ことみの話を聞いていた。	Everyone listens to her in silence.	大家静静地听着琴美的叙述。		equal-segment	same-scene-sequence
SEEN4513	693	pc-safe	`杏@「なーんだ、そんなことだったんだ」	`Kyou@Oh, so that's why.	`杏@「什么啊，原来是这么回事啊」		equal-segment	same-scene-sequence
SEEN4513	695	pc-safe	`＊Ｂ@「なーんだって、おまえ…」	`＊Ｂ@Don't just shrug it off like that.	`＊Ｂ@「什么『什么啊』，你这家伙……」		equal-segment	same-scene-sequence
SEEN4513	711	pc-safe	思わず食ってかかった俺を、余裕の笑顔で見返す。	She smiles at me as I lash out at her.	杏用满心轻松的笑容回应着吃惊的我。		equal-segment	same-scene-sequence
SEEN4513	713	pc-safe	`杏@「だって、死んじゃったぐらいで、椋もあたしも忘れるわけないでしょ？」	`Kyou@Even if we died, Ryou and I wouldn't forget about you, would we?	`杏@「放心好了，比如椋和我这样的人死掉的话，你是不会忘了我们的吧？」		anchor	same-scene-sequence
SEEN4513	715	pc-safe	`杏@「見えなくてもずっと近くにはりついて、しょうもない悪霊とか来たらぶっ飛ばしてあげるから」	`Kyou@Even if you couldn't see us, I'd stick close to you and beat up any evil spirits that came near.	`杏@「那就没问题，我们会一直跟在你身边，万一有难缠的恶灵来骚扰的话，我就把他们打飞」		anchor	same-scene-sequence
SEEN4513	717	pc-safe	いつでも自信たっぷりの、杏らしい答えだった。	It's just like Kyou to give such an overconfident answer.	杏对自己的回答一向自信满满。		equal-segment	same-scene-sequence
SEEN4513	733	pc-safe	`椋@「それ…お姉ちゃんならできそうだけど、私はそんなに強くないから…」	`Ryou@Y-You could do that, Onee-chan, but I'm not that strong...	`椋@「那个……姐姐的话应该可以做到，但我可没有那么厉害……」		equal-segment	same-scene-sequence
SEEN4513	735	pc-safe	`椋@「だから…私は…あの…」	`Ryou@So I'd... um...	`椋@「所以……我……那个……」		anchor	same-scene-sequence
SEEN4513	751	pc-safe	`椋@「やっぱりことみちゃんのそばにいて…」	`Ryou@I'd just be by your side, Kotomi-chan...	`椋@「还是待在琴美身边……」		equal-segment	same-scene-sequence
SEEN4513	753	pc-safe	`椋@「今日はちょっといいことありそう、なんて、教えてあげられたらいいなって…」	`Ryou@And I'd be satisfied being able to tell you if a day would be a good one...	`椋@「来预告一下今天又会有好事发生什么的比较好……」		anchor	same-scene-sequence
SEEN4513	755	pc-safe	占い好きでやさしい、藤林らしい答えだった。	It's just like Fujibayashi, with her love of fortune telling, to say something like that.	藤林的答案总是温柔又带着点未卜先知的色彩。		equal-segment	same-scene-sequence
SEEN4513	757	pc-safe	さらに古河はと言えば。	And now for Furukawa's turn...	然后该古河了。		equal-segment	same-scene-sequence
SEEN4513	773	pc-safe	`古河@「ぐずっ…わたしぜんぜん知らなぐで…」	`Furukawa@*Sniff* I don't know what to say.	`古河@「呜……我完全不知道……」		equal-segment	same-scene-sequence
SEEN4513	775	pc-safe	`古河@「だんご大家族とかみんな仲良しとか、なにも考えずに言っでしまって…」	`Furukawa@I talked about the Big Dango Family and how we're all good friends without considering what you were going through.	`古河@「团子大家族啊大家很要好啊之类的，以前和大家都是有话直说的……」		anchor	same-scene-sequence
SEEN4513	777	pc-safe	ひたすら涙ぐんでいた。	She's being moved to tears.	已经哭成泪人了。		equal-segment	same-scene-sequence
SEEN4513	779	pc-safe	ことみの子供の頃の話が、ツボにはまったらしい。	Seems like Kotomi's childhood experiences really hit a soft spot.	好像被琴美小时候的故事刺中了要害。		equal-segment	same-scene-sequence
SEEN4513	781	pc-safe	`古河@「でも…わたしも絶対、ことみちゃんのことを忘れたりしないですっ…」	`Furukawa@But I will never forget you, Kotomi-chan...	`古河@「但是……我也绝对、不会忘记小琴美的」		anchor	same-scene-sequence
SEEN4513	783	pc-safe	`古河@「もしかしたら、気づいてもらえないかもしれませんが…でも、ずっと近くで、気づいてもらえるまで…」	`Furukawa@You might not realize I'm there... but I'll always be next to you... until you notice me.	`古河@「就算，可能感觉不到……但我也会一直守在身边，直到让小琴美注意到为止……」		anchor	same-scene-sequence
SEEN4513	785	pc-safe	`古河@「…ぐすっ、がんばりますっ」	`Furukawa@*Sniff* I'll try my best.	`古河@「……呜……我会努力的！」		anchor	same-scene-sequence
SEEN4513	787	pc-safe	`＊Ｂ@「とりあえず泣き止めよ。景気悪くなるから」	`＊Ｂ@Let's all stop crying now. It's bad mojo.	`＊Ｂ@「总之先别哭了，不然就影响气氛了」		equal-segment	same-scene-sequence
SEEN4513	789	pc-safe	`古河@「はいっ。すびばせん…」	`Furukawa@Okay... I'b sowwy.	`古河@「嗯，对不起」		anchor	same-scene-sequence
SEEN4513	791	pc-safe	瞳をうるうるさせたまま、ハンカチを取り出す。	With her eyes filled with tears, she takes out a handkerchief.	泪水还在眼眶里打转，古河赶紧取出手帕。		equal-segment	same-scene-sequence
SEEN4513	807	pc-safe	杏の横で、ことみはなにやら思い出し笑いしていた。	Next to Kyou, Kotomi is laughing at something she just remembered.	在杏的身边，琴美好像想起了什么，忽然笑了起来。		equal-segment	same-scene-sequence
SEEN4513	809	pc-safe	`杏@「…ってなにニヤニヤしてるのよ？」	`Kyou@What are you grinning about?	`杏@「……喂，这种时候有什么好笑的？」		anchor	same-scene-sequence
SEEN4513	825	pc-safe	`ことみ@「＊Ｂくんも、みんなとおなじこと言ったの」	`Kotomi@＊Ｂ-kun said the same thing as everyone else.	`琴美@「＊Ｂ君，和大家都说了同样的话呢」		equal-segment	same-scene-sequence
SEEN4513	827	pc-safe	`ことみ@「いなくなっても、ずっとそばにいてくれるって」	`Kotomi@That even if he disappears, he'll be by my side.	`琴美@「都说，就算不在了，也会一直陪在我身边」		anchor	same-scene-sequence
SEEN4513	829	pc-safe	`ことみ@「見えなくなってしまっても、いちばん近くで見ていてくれるって」	`Kotomi@And even if I can't see him, he'll be close to me, watching over me.	`琴美@「就算看不见，也会在身边一直看着我的」		anchor	same-scene-sequence
SEEN4513	845	pc-safe	`ことみ@「それからね、とってもやさしくキ…」	`Kotomi@And then gently k―	`琴美@「然后呢，非常温柔地亲……」		equal-segment	same-scene-sequence
SEEN4513	847	pc-safe	`＊Ｂ@「ってやめろバカっ！」	`＊Ｂ@Whoa, that's far enough!	`＊Ｂ@「快别说了，傻瓜！」		equal-segment	same-scene-sequence
SEEN4513	863	pc-safe	`ことみ@「あっ…」	`Kotomi@Oh...	`琴美@「啊！……」		equal-segment	same-scene-sequence
SEEN4513	865	pc-safe	あわてて口をつぐんだが、遅い。	She quickly covers her mouth, but it's too late.	琴美慌忙闭口，但是已经晚了。		equal-segment	same-scene-sequence
SEEN4513	867	pc-safe	`杏@「……キ？」	`Kyou@K?	`杏@「……亲？」		anchor	same-scene-sequence
SEEN4513	869	pc-safe	`椋@「……キ？」	`Ryou@K?	`椋@「……亲？」		equal-segment	same-scene-sequence
SEEN4513	871	pc-safe	`＊Ｂ@「キ……」	`＊Ｂ@K...	`＊Ｂ@「亲……」		equal-segment	same-scene-sequence
SEEN4513	873	pc-safe	`＊Ｂ@「キタキツネ」	`＊Ｂ@Koala.	`＊Ｂ@「亲历亲为」		equal-segment	same-scene-sequence
SEEN4513	889	pc-safe	`ことみ@「ネコ」	`Kotomi@Anteater.	`琴美@「为人处事」		equal-segment	same-scene-sequence
SEEN4513	891	pc-safe	`＊Ｂ@「コアラ」	`＊Ｂ@Rabbit.	`＊Ｂ@「……事在人为」		equal-segment	same-scene-sequence
SEEN4513	893	pc-safe	`ことみ@「ラクダ」	`Kotomi@Tiger.	`琴美@「为所欲为」		equal-segment	same-scene-sequence
SEEN4513	895	pc-safe	`＊Ｂ@「ダ…」	`＊Ｂ@R...	`＊Ｂ@「为……」		equal-segment	same-scene-sequence
SEEN4513	897	pc-safe	`＊Ｂ@「ダルメシアン」	`＊Ｂ@Russian Blue Cat...	`＊Ｂ@「为什么还是为……」		equal-segment	same-scene-sequence
SEEN4513	915	pc-safe	`ことみ@「………」	`Kotomi@...	`琴美@「……」		equal-segment	same-scene-sequence
SEEN4513	917	pc-safe	終わった、何もかも。	It's all over.	郁闷。		equal-segment	same-scene-sequence
SEEN4513	919	pc-safe	`椋@「………」	`Ryou@...	`椋@「……」		anchor	same-scene-sequence
SEEN4513	921	pc-safe	`杏@「………」	`Kyou@...	`杏@「……」		anchor	same-scene-sequence
SEEN4513	937	pc-safe	ものすごくなにか言いたげな双子の視線が、容赦なく俺たちに突き刺さる。	It feels like the twins are shooting daggers at me.	姐妹两人紧紧地盯着我们，一副有话要说的样子。		equal-segment	same-scene-sequence
SEEN4513	953	pc-safe	`椋@「え…えと…」	`Ryou@Um...	`椋@「那……那个……」		equal-segment	same-scene-sequence
SEEN4513	969	pc-safe	`杏@「二人で仲良くごまかすんだあ…」	`Kyou@Uh-huh. So you two are just gonna gloss over it.	`杏@「二位如此亲热，是想蒙混过去啊……」		equal-segment	same-scene-sequence
SEEN4513	973	pc-safe	`ことみ@「………」	`Kotomi@...	`琴美@「……」		equal-segment	same-scene-sequence
SEEN4513	989	pc-safe	`杏@「それじゃ、今日は放課後カラオケでことみの誕生パーティーね」	`Kyou@Now then, let's do karaoke for Kotomi's birthday party after school.	`杏@「那么，今天下午放学后，去卡拉ＯＫ举行琴美的生日派对吧」		equal-segment	same-scene-sequence
SEEN4513	991	pc-safe	`杏@「詳しいことは、その時にじ～っくり聞かせてもらうからねー」	`Kyou@I'll ask you alllllll about everything then.	`杏@「剩下的故事到时候再细说吧」		anchor	same-scene-sequence
SEEN4513	993	pc-safe	`杏@「ちなみにあたしは鬼刑事役だから」	`Kyou@I'll play bad cop.	`杏@「顺便说，我会扮演恶魔逼供者的角色」		anchor	same-scene-sequence
SEEN4513	1009	pc-safe	`椋@「私は、気の弱い刑事の役で」	`Ryou@Then I'll play timid cop.	`椋@「我、就作胆小的逼供者好了」		equal-segment	same-scene-sequence
SEEN4513	1011	pc-safe	`＊Ｂ@「刑事が自分で気の弱いって言うな」	`＊Ｂ@Why would a cop call herself timid?	`＊Ｂ@「逼供的就别说自己胆小啊」		equal-segment	same-scene-sequence
SEEN4513	1027	pc-safe	`古河@「ぐすっ…あの、やっぱりわたしは、悪の演劇部長なんでしょうか…」	`Furukawa@*Sniff* I guess I'll be the evil drama club president...	`古河@「呜……那个，我还是当邪恶的话剧部长好了……」		equal-segment	same-scene-sequence
SEEN4513	1043	pc-safe	`杏@「はいはい、そろそろ校舎に入るわよ。続きは昼休みに…」	`Kyou@Yeah, yeah. Let's get to class. We'll continue this at lunch.	`杏@「好了好了，该进教室了，午休的时候再继续吧……」		equal-segment	same-scene-sequence
SEEN4513	1059	pc-safe	`声@「一ノ瀬さんっ？　やっと見つけた…」	`Voice@Ichinose-san? I finally found you...	`声音@「一之濑同学？终于找到你了……」		equal-segment	same-scene-sequence
SEEN4513	1061	pc-safe	不意に声をかけられて、俺たちは振り向いた。	We're completely caught off guard by that voice and spin around.	突然听到有人叫琴美，我们都回过头。		equal-segment	same-scene-sequence
SEEN4513	1063	pc-safe	Ａ組の担任教師だった。	It's the Class A homeroom teacher.	是Ａ班的班主任。		equal-segment	same-scene-sequence
SEEN4513	1065	pc-safe	`教師@「こんなところにいたのね。ずいぶん探したんだけど」	`Teacher@There you are. I've been looking all over for you.	`老师@「原来在这个地方，我找了好久」		anchor	same-scene-sequence
SEEN4513	1081	pc-safe	`杏@「すみませーん、色々取り込んでたものですから」	`Kyou@I'm so sorry. We were really busy.	`杏@「不好意思，因为发生了好多事情啊」		equal-segment	same-scene-sequence
SEEN4513	1083	pc-safe	杏が如才なく言う。	Kyou plays it smooth.	杏圆滑地说道。		equal-segment	same-scene-sequence
SEEN4513	1099	pc-safe	Ａ組の担任は、息を切らしたままことみに駆け寄ってきた。	The Class A teacher runs to Kotomi, out of breath.	Ａ班班主任气喘吁吁地跑了过来。		equal-segment	same-scene-sequence
